config,method,seed,success,tiles,grass_tiles,sand_tiles,water_tiles,shore,free,fit4,um_grass,um_sand,um_water,seconds,hash,min_local_fit4,worst_wheat_distance,worst_wood_distance,viable_teams,wheat_tiles,wood_tiles,stone_tiles,algae_tiles,status
edge-4-repeat-max,4,24003,1,16384,9308,584,2404,4088,7556,1824,10736,2568,3080,0.001151,15676489074034912807,294,4,1,4,220,664,244,576,ok
edge-4-repeat-max,4,24003,1,16384,9308,584,2404,4088,7556,1824,10736,2568,3080,0.001113,15676489074034912807,294,4,1,4,220,664,244,576,ok
edge-4-repeat-max,4,24004,1,16384,9476,608,2396,3904,7632,1984,10788,2528,3068,0.000609,10650943619486687672,347,7,3,4,256,352,224,576,ok
edge-4-repeat-max,4,24004,1,16384,9476,608,2396,3904,7632,1984,10788,2528,3068,0.000593,10650943619486687672,347,7,3,4,256,352,224,576,ok
size-4-6-6-4,4,24001,1,4096,2645,130,789,532,2240,1571,2807,394,895,0.000685,6522132994922700061,886,16,17,4,117,137,44,158,ok
size-4-6-6-4,4,24001,1,4096,2645,130,789,532,2240,1571,2807,394,895,0.000466,6522132994922700061,886,16,17,4,117,137,44,158,ok
size-4-6-6-4,4,24003,1,4096,2613,131,766,586,2247,1495,2792,423,881,0.000501,3893475650893073251,590,9,15,4,101,113,54,158,ok
size-4-6-6-4,4,24003,1,4096,2613,131,766,586,2247,1495,2792,423,881,0.000491,3893475650893073251,590,9,15,4,101,113,54,158,ok
size-4-6-6-4,4,24004,1,4096,2688,140,810,458,2271,1659,2820,369,907,0.001783,16598518496421687426,657,19,19,4,115,158,52,158,ok
size-4-6-6-4,4,24004,1,4096,2688,140,810,458,2271,1659,2820,369,907,0.001887,16598518496421687426,657,19,19,4,115,158,52,158,ok
size-4-6-6-12,4,24001,0,4096,0,0,4096,0,0,0,2807,394,895,0.000366,3724996725508102354,4096,100000,100000,0,0,0,0,0,failed
size-4-6-6-12,4,24001,0,4096,0,0,4096,0,0,0,2807,394,895,0.000962,3724996725508102354,4096,100000,100000,0,0,0,0,0,failed
size-4-6-6-12,4,24003,0,4096,0,0,4096,0,0,0,2790,424,882,0.000424,3748852957731584147,4096,100000,100000,0,0,0,0,0,failed
size-4-6-6-12,4,24003,0,4096,0,0,4096,0,0,0,2790,424,882,0.000505,3748852957731584147,4096,100000,100000,0,0,0,0,0,failed
size-4-6-6-12,4,24004,0,4096,0,0,4096,0,0,0,2820,369,907,0.001127,5764149895046820619,4096,100000,100000,0,0,0,0,0,failed
size-4-6-6-12,4,24004,0,4096,0,0,4096,0,0,0,2820,369,907,0.000386,5764149895046820619,4096,100000,100000,0,0,0,0,0,failed
size-4-7-7-8,4,24001,1,16384,10712,562,3158,1952,9281,7171,11288,1534,3562,0.001894,15583763586484531551,518,25,23,7,534,503,213,632,ok
size-4-7-7-8,4,24001,1,16384,10712,562,3158,1952,9281,7171,11288,1534,3562,0.001633,15583763586484531551,518,25,23,7,534,503,213,632,ok
size-4-7-7-8,4,24003,1,16384,10682,556,3153,1993,9317,7244,11261,1550,3573,0.002103,5482014022574351707,770,11,12,8,485,492,213,632,ok
size-4-7-7-8,4,24003,1,16384,10682,556,3153,1993,9317,7244,11261,1550,3573,0.001760,5482014022574351707,770,11,12,8,485,492,213,632,ok
size-4-7-7-8,4,24004,1,16384,10631,597,3113,2043,9301,7281,11214,1619,3551,0.004585,7813010578140552413,841,16,21,8,450,500,200,635,ok
size-4-7-7-8,4,24004,1,16384,10631,597,3113,2043,9301,7281,11214,1619,3551,0.001704,7813010578140552413,841,16,21,8,450,500,200,635,ok
size-4-6-9-12,4,24001,1,32768,21547,1105,6540,3576,18628,14887,22595,2886,7287,0.003564,14873471884697784680,685,37,38,10,1164,1045,453,1264,ok
size-4-6-9-12,4,24001,1,32768,21547,1105,6540,3576,18628,14887,22595,2886,7287,0.004295,14873471884697784680,685,37,38,10,1164,1045,453,1264,ok
size-4-6-9-12,4,24003,1,32768,21447,1109,6422,3790,18715,15021,22559,2997,7212,0.079111,3903544181060677136,412,19,21,12,973,1049,463,1272,ok
size-4-6-9-12,4,24003,1,32768,21447,1109,6422,3790,18715,15021,22559,2997,7212,0.005647,3903544181060677136,412,19,21,12,973,1049,463,1272,ok
size-4-6-9-12,4,24004,1,32768,21571,1103,6525,3569,18716,14860,22606,2883,7279,0.007159,4155787913330145562,674,19,20,12,1010,1108,479,1269,ok
size-4-6-9-12,4,24004,1,32768,21571,1103,6525,3569,18716,14860,22606,2883,7279,0.010276,4155787913330145562,674,19,20,12,1010,1108,479,1269,ok
size-4-9-6-12,4,24001,1,32768,21136,1097,6235,4300,18564,14126,22413,3241,7114,0.003605,16525546010019320907,998,22,19,12,836,1048,423,1271,ok
size-4-9-6-12,4,24001,1,32768,21136,1097,6235,4300,18564,14126,22413,3241,7114,0.003836,16525546010019320907,998,22,19,12,836,1048,423,1271,ok
size-4-9-6-12,4,24003,1,32768,21401,1185,6291,3891,18748,14854,22511,3133,7124,0.006538,4891460588746945516,641,24,16,12,924,1070,401,1274,ok
size-4-9-6-12,4,24003,1,32768,21401,1185,6291,3891,18748,14854,22511,3133,7124,0.003958,4891460588746945516,641,24,16,12,924,1070,401,1274,ok
size-4-9-6-12,4,24004,1,32768,21514,1155,6484,3615,18699,14990,22539,2962,7267,0.004790,7109692120240274476,831,25,27,11,1109,973,465,1270,ok
size-4-9-6-12,4,24004,1,32768,21514,1155,6484,3615,18699,14990,22539,2962,7267,0.006008,7109692120240274476,831,25,27,11,1109,973,465,1270,ok
size-4-9-9-12,4,24001,1,262144,171342,9373,50976,30453,151343,124193,180016,24580,57548,0.386439,9883531783368080857,689,29,32,11,8197,8064,3479,10146,ok
size-4-9-9-12,4,24001,1,262144,171342,9373,50976,30453,151343,124193,180016,24580,57548,0.163084,9883531783368080857,689,29,32,11,8197,8064,3479,10146,ok
size-4-9-9-12,4,24003,1,262144,171683,9069,51518,29874,151181,123641,180299,23974,57871,0.143692,14463795164623604611,889,22,24,12,8277,8389,3576,10148,ok
size-4-9-9-12,4,24003,1,262144,171683,9069,51518,29874,151181,123641,180299,23974,57871,0.176869,14463795164623604611,889,22,24,12,8277,8389,3576,10148,ok
size-4-9-9-12,4,24004,1,262144,171322,9023,51209,30590,151167,122582,180171,24281,57692,0.331625,3652722481845561522,827,33,41,11,7695,8693,3491,10158,ok
size-4-9-9-12,4,24004,1,262144,171322,9023,51209,30590,151167,122582,180171,24281,57692,0.138683,3652722481845561522,827,33,41,11,7695,8693,3491,10158,ok
corner-4-min,4,24001,0,0,0,0,0,0,0,0,0,0,0,0.000006,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-4-min,4,24001,0,0,0,0,0,0,0,0,0,0,0,0.000007,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-4-min,4,24003,0,0,0,0,0,0,0,0,0,0,0,0.000007,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-4-min,4,24003,0,0,0,0,0,0,0,0,0,0,0,0.000004,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-4-min,4,24004,0,0,0,0,0,0,0,0,0,0,0,0.000007,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-4-min,4,24004,0,0,0,0,0,0,0,0,0,0,0,0.000012,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-4-max,4,24001,1,262144,35892,120480,48348,57424,15088,0,56940,149176,56028,0.011404,11431102598582502079,0,7,7,0,7080,6856,3104,9376,ok
corner-4-max,4,24001,1,262144,35892,120480,48348,57424,15088,0,56940,149176,56028,0.011668,11431102598582502079,0,7,7,0,7080,6856,3104,9376,ok
corner-4-max,4,24003,1,262144,32812,117332,48224,63776,12072,0,56680,149304,56160,0.131737,10343313809265980641,0,4,1,0,7376,6496,2580,9376,ok
corner-4-max,4,24003,1,262144,32812,117332,48224,63776,12072,0,56680,149304,56160,0.043587,10343313809265980641,0,4,1,0,7376,6496,2580,9376,ok
corner-4-max,4,24004,1,262144,33936,116304,47616,64288,13388,0,57040,148656,56448,0.084651,3610559417604788182,0,3,1,0,6304,7008,3304,9376,ok
corner-4-max,4,24004,1,262144,33936,116304,47616,64288,13388,0,57040,148656,56448,0.012865,3610559417604788182,0,3,1,0,6304,7008,3304,9376,ok
edge-5-width-min,5,24001,1,8192,4244,61,1954,1933,2178,957,4679,1028,2485,0.006794,17171761383611781295,156,2,9,4,1042,914,24,2,ok
edge-5-width-min,5,24001,1,8192,4244,61,1954,1933,2178,957,4679,1028,2485,0.057199,17171761383611781295,156,2,9,4,1042,914,24,2,ok
edge-5-width-min,5,24003,1,8192,4171,60,2022,1939,2113,847,4590,1022,2580,0.005190,5703813900008587670,131,1,8,4,1091,854,24,2,ok
edge-5-width-min,5,24003,1,8192,4171,60,2022,1939,2113,847,4590,1022,2580,0.052252,5703813900008587670,131,1,8,4,1091,854,24,2,ok
edge-5-width-min,5,24004,1,8192,4664,46,1654,1828,2348,1038,5089,960,2143,0.005554,7841045921695058678,162,1,7,4,1213,987,24,2,ok
edge-5-width-min,5,24004,1,8192,4664,46,1654,1828,2348,1038,5089,960,2143,0.005486,7841045921695058678,162,1,7,4,1213,987,24,2,ok
edge-5-width-max,5,24001,1,65536,53666,136,5327,6407,39819,34855,55233,3337,6966,0.356904,6551436702106436975,353,4,36,3,8300,5437,24,2,ok
edge-5-width-max,5,24001,1,65536,53666,136,5327,6407,39819,34855,55233,3337,6966,0.484098,6551436702106436975,353,4,36,3,8300,5437,24,2,ok
edge-5-width-max,5,24003,1,65536,53379,173,5199,6785,37943,32469,55071,3562,6903,0.502737,18123336872848219798,91,2,100000,2,10113,5210,24,0,ok
edge-5-width-max,5,24003,1,65536,53379,173,5199,6785,37943,32469,55071,3562,6903,0.457281,18123336872848219798,91,2,100000,2,10113,5210,24,0,ok
edge-5-width-max,5,24004,1,65536,55344,134,4349,5709,41200,36288,56767,2985,5784,0.572890,14238173093679142971,1070,1,58,3,8876,5152,24,0,ok
edge-5-width-max,5,24004,1,65536,55344,134,4349,5709,41200,36288,56767,2985,5784,0.527236,14238173093679142971,1070,1,58,3,8876,5152,24,0,ok
edge-5-height-min,5,24001,1,8192,4042,55,2024,2071,2128,830,4510,1091,2591,0.020844,18181004065509020172,118,3,5,4,907,897,24,3,ok
edge-5-height-min,5,24001,1,8192,4042,55,2024,2071,2128,830,4510,1091,2591,0.008257,18181004065509020172,118,3,5,4,907,897,24,3,ok
edge-5-height-min,5,24003,1,8192,4498,44,1731,1919,2250,982,4934,1004,2254,0.015101,13641719035445064182,141,1,11,4,1180,955,24,1,ok
edge-5-height-min,5,24003,1,8192,4498,44,1731,1919,2250,982,4934,1004,2254,0.005411,13641719035445064182,141,1,11,4,1180,955,24,1,ok
edge-5-height-min,5,24004,1,8192,4375,60,1728,2029,2222,1038,4850,1073,2269,0.005258,8915583425988203371,229,5,7,4,1047,990,24,2,ok
edge-5-height-min,5,24004,1,8192,4375,60,1728,2029,2222,1038,4850,1073,2269,0.046863,8915583425988203371,229,5,7,4,1047,990,24,2,ok
edge-5-height-max,5,24001,1,65536,56580,112,3915,4929,43156,38625,57790,2576,5170,0.467537,2606329050636720493,968,2,73,2,8597,4717,24,0,ok
edge-5-height-max,5,24001,1,65536,56580,112,3915,4929,43156,38625,57790,2576,5170,0.410093,2606329050636720493,968,2,73,2,8597,4717,24,0,ok
edge-5-height-max,5,24003,1,65536,53244,113,5319,6860,37061,31890,54942,3543,7051,0.557101,7521527562398943057,59,3,100000,2,10876,5194,24,1,ok
edge-5-height-max,5,24003,1,65536,53244,113,5319,6860,37061,31890,54942,3543,7051,0.522673,7521527562398943057,59,3,100000,2,10876,5194,24,1,ok
edge-5-height-max,5,24004,1,65536,52480,139,5628,7289,38311,32618,54266,3787,7483,0.563887,13289230739172764216,236,2,55,2,8893,5160,24,1,ok
edge-5-height-max,5,24004,1,65536,52480,139,5628,7289,38311,32618,54266,3787,7483,0.681050,13289230739172764216,236,2,55,2,8893,5160,24,1,ok
edge-5-teams-min,5,24001,1,16384,12077,72,1889,2346,7754,6362,12655,1246,2483,0.010668,12139880955903287514,512,3,27,1,3273,1018,6,0,ok
edge-5-teams-min,5,24001,1,16384,12077,72,1889,2346,7754,6362,12655,1246,2483,0.049256,12139880955903287514,512,3,27,1,3273,1018,6,0,ok
edge-5-teams-min,5,24003,1,16384,12083,75,1872,2354,7369,5967,12657,1253,2474,0.021280,3350966425812963857,1184,1,9,1,3590,1089,6,0,ok
edge-5-teams-min,5,24003,1,16384,12083,75,1872,2354,7369,5967,12657,1253,2474,0.010580,3350966425812963857,1184,1,9,1,3590,1089,6,0,ok
edge-5-teams-min,5,24004,1,16384,11895,53,1968,2468,7299,5781,12504,1287,2593,0.073430,5773595217240884218,1063,1,46,0,3409,1149,6,0,ok
edge-5-teams-min,5,24004,1,16384,11895,53,1968,2468,7299,5781,12504,1287,2593,0.016160,5773595217240884218,1063,1,46,0,3409,1149,6,0,ok
edge-5-teams-max,5,24001,1,16384,8600,136,3685,3963,4271,1573,9495,2117,4772,0.041424,1242877349242468839,73,3,10,12,1974,2037,72,0,ok
edge-5-teams-max,5,24001,1,16384,8600,136,3685,3963,4271,1573,9495,2117,4772,0.109248,1242877349242468839,73,3,10,12,1974,2037,72,0,ok
edge-5-teams-max,5,24003,1,16384,8690,119,3701,3874,4226,1439,9593,2054,4737,0.029636,2931377641924482398,65,3,14,12,2119,2024,72,0,ok
edge-5-teams-max,5,24003,1,16384,8690,119,3701,3874,4226,1439,9593,2054,4737,0.039162,2931377641924482398,65,3,14,12,2119,2024,72,0,ok
edge-5-teams-max,5,24004,1,16384,8749,104,3693,3838,4280,1477,9623,2017,4744,0.094048,15092112594054926975,77,4,8,12,2019,2126,72,0,ok
edge-5-teams-max,5,24004,1,16384,8749,104,3693,3838,4280,1477,9623,2017,4744,0.041540,15092112594054926975,77,4,8,12,2019,2126,72,0,ok
edge-5-workers-min,5,24001,1,16384,11254,76,2321,2733,6638,4665,11914,1441,3029,0.098683,7123999391715415104,0,6,100000,3,2607,1911,24,0,ok
edge-5-workers-min,5,24001,1,16384,11254,76,2321,2733,6638,4665,11914,1441,3029,0.073933,7123999391715415104,0,6,100000,3,2607,1911,24,0,ok
edge-5-workers-min,5,24003,1,16384,10432,89,2681,3182,5881,3814,11191,1680,3513,0.064071,1175273401662215666,0,6,100000,3,2573,1877,24,0,ok
edge-5-workers-min,5,24003,1,16384,10432,89,2681,3182,5881,3814,11191,1680,3513,0.108449,1175273401662215666,0,6,100000,3,2573,1877,24,0,ok
edge-5-workers-min,5,24004,1,16384,10593,71,2710,3010,6258,4069,11298,1572,3514,0.034747,5190250561350529432,462,5,21,4,2432,1799,24,0,ok
edge-5-workers-min,5,24004,1,16384,10593,71,2710,3010,6258,4069,11298,1572,3514,0.084410,5190250561350529432,462,5,21,4,2432,1799,24,0,ok
edge-5-workers-max,5,24001,1,16384,11254,76,2321,2733,6578,4579,11914,1441,3029,0.087516,14655486661103581760,524,1,13,4,2596,1954,24,0,ok
edge-5-workers-max,5,24001,1,16384,11254,76,2321,2733,6578,4579,11914,1441,3029,0.085124,14655486661103581760,524,1,13,4,2596,1954,24,0,ok
edge-5-workers-max,5,24003,1,16384,10432,89,2681,3182,5869,3832,11191,1680,3513,0.050959,5061961116353793522,382,1,12,4,2521,1913,24,0,ok
edge-5-workers-max,5,24003,1,16384,10432,89,2681,3182,5869,3832,11191,1680,3513,0.093912,5061961116353793522,382,1,12,4,2521,1913,24,0,ok
edge-5-workers-max,5,24004,1,16384,10593,71,2710,3010,6062,3952,11298,1572,3514,0.013060,12822396717584548248,371,2,21,4,2511,1888,24,0,ok
edge-5-workers-max,5,24004,1,16384,10593,71,2710,3010,6062,3952,11298,1572,3514,0.011030,12822396717584548248,371,2,21,4,2511,1888,24,0,ok
edge-5-channel-width-min,5,24001,1,16384,11254,76,2321,2733,6532,4472,11914,1441,3029,0.059151,16198348791202468928,520,2,23,4,2649,1963,24,0,ok
edge-5-channel-width-min,5,24001,1,16384,11254,76,2321,2733,6532,4472,11914,1441,3029,0.021339,16198348791202468928,520,2,23,4,2649,1963,24,0,ok
edge-5-channel-width-min,5,24003,1,16384,10432,89,2681,3182,5810,3616,11191,1680,3513,0.081161,9817715955724006130,371,1,27,4,2597,1912,24,0,ok
edge-5-channel-width-min,5,24003,1,16384,10432,89,2681,3182,5810,3616,11191,1680,3513,0.050435,9817715955724006130,371,1,27,4,2597,1912,24,0,ok
edge-5-channel-width-min,5,24004,1,16384,10593,71,2710,3010,6117,3988,11298,1572,3514,0.076508,13565529459509754520,502,3,15,4,2428,1932,24,0,ok
edge-5-channel-width-min,5,24004,1,16384,10593,71,2710,3010,6117,3988,11298,1572,3514,0.089174,13565529459509754520,502,3,15,4,2428,1932,24,0,ok
edge-5-channel-width-max,5,24001,1,16384,8097,60,6048,2179,4518,2917,8615,1147,6622,0.087184,10995638509345458802,575,2,9,4,1891,1578,24,3759,ok
edge-5-channel-width-max,5,24001,1,16384,8097,60,6048,2179,4518,2917,8615,1147,6622,0.100170,10995638509345458802,575,2,9,4,1891,1578,24,3759,ok
edge-5-channel-width-max,5,24003,1,16384,6852,57,7040,2435,3653,1935,7428,1272,7684,0.087515,12403104663351606330,351,2,12,4,1692,1393,24,4431,ok
edge-5-channel-width-max,5,24003,1,16384,6852,57,7040,2435,3653,1935,7428,1272,7684,0.113171,12403104663351606330,351,2,12,4,1692,1393,24,4431,ok
edge-5-channel-width-max,5,24004,1,16384,7228,56,6833,2267,3822,2008,7770,1190,7424,0.034384,15586038024190125750,236,3,8,4,1771,1519,24,4311,ok
edge-5-channel-width-max,5,24004,1,16384,7228,56,6833,2267,3822,2008,7770,1190,7424,0.034391,15586038024190125750,236,3,8,4,1771,1519,24,4311,ok
edge-5-extra-islands-min,5,24001,1,16384,12315,35,1850,2184,7554,5742,12847,1127,2410,0.054103,15319057177535303165,755,2,22,4,2497,2160,24,0,ok
edge-5-extra-islands-min,5,24001,1,16384,12315,35,1850,2184,7554,5742,12847,1127,2410,0.010895,15319057177535303165,755,2,22,4,2497,2160,24,0,ok
edge-5-extra-islands-min,5,24003,1,16384,12276,73,1811,2224,7898,6001,12813,1184,2387,0.070369,816497216597935629,849,3,14,4,2289,1985,24,1,ok
edge-5-extra-islands-min,5,24003,1,16384,12276,73,1811,2224,7898,6001,12813,1184,2387,0.019834,816497216597935629,849,3,14,4,2289,1985,24,1,ok
edge-5-extra-islands-min,5,24004,1,16384,12419,42,1821,2102,8050,6148,12931,1093,2360,0.014440,4024635329982450899,838,2,34,3,2248,2017,24,1,ok
edge-5-extra-islands-min,5,24004,1,16384,12419,42,1821,2102,8050,6148,12931,1093,2360,0.124215,4024635329982450899,838,2,34,3,2248,2017,24,1,ok
edge-5-extra-islands-max,5,24001,1,16384,9382,109,3265,3628,5115,3089,10240,1920,4224,0.013927,3677509818522375674,27,2,21,4,2411,1739,24,0,ok
edge-5-extra-islands-max,5,24001,1,16384,9382,109,3265,3628,5115,3089,10240,1920,4224,0.084618,3677509818522375674,27,2,21,4,2411,1739,24,0,ok
edge-5-extra-islands-max,5,24003,1,16384,9036,114,3424,3810,4740,2576,9935,2019,4430,0.108538,4650947493334634350,363,2,16,4,2521,1653,24,0,ok
edge-5-extra-islands-max,5,24003,1,16384,9036,114,3424,3810,4740,2576,9935,2019,4430,0.015736,4650947493334634350,363,2,16,4,2521,1653,24,0,ok
edge-5-extra-islands-max,5,24004,1,16384,10012,76,2948,3348,5484,3047,10796,1748,3840,0.016219,1822594680024405239,582,3,10,4,2800,1601,24,1,ok
edge-5-extra-islands-max,5,24004,1,16384,10012,76,2948,3348,5484,3047,10796,1748,3840,0.166408,1822594680024405239,582,3,10,4,2800,1601,24,1,ok
size-5-6-6-4,5,24001,1,4096,1501,47,1265,1283,677,89,1783,687,1626,0.002810,4651726352976272702,8,3,5,2,360,355,24,0,ok
size-5-6-6-4,5,24001,1,4096,1501,47,1265,1283,677,89,1783,687,1626,0.003919,4651726352976272702,8,3,5,2,360,355,24,0,ok
size-5-6-6-4,5,24003,1,4096,1734,42,1139,1181,783,90,2004,632,1460,0.004965,4106057933311672777,8,3,4,3,439,403,24,0,ok
size-5-6-6-4,5,24003,1,4096,1734,42,1139,1181,783,90,2004,632,1460,0.002865,4106057933311672777,8,3,4,3,439,403,24,0,ok
size-5-6-6-4,5,24004,1,4096,1638,38,1189,1231,736,152,1917,652,1527,0.004491,7623062973509903136,0,3,4,3,394,392,24,3,ok
size-5-6-6-4,5,24004,1,4096,1638,38,1189,1231,736,152,1917,652,1527,0.002673,7623062973509903136,0,3,4,3,394,392,24,3,ok
size-5-6-6-12,5,24001,0,4096,923,43,1709,1421,876,280,1220,753,2123,0.006725,6375674900583504980,4096,100000,100000,0,24,17,6,0,failed
size-5-6-6-12,5,24001,0,4096,923,43,1709,1421,876,280,1220,753,2123,0.005554,6375674900583504980,4096,100000,100000,0,24,17,6,0,failed
size-5-6-6-12,5,24003,0,4096,950,28,1717,1401,908,311,1243,727,2126,0.002221,10650788504315581361,4096,100000,100000,0,22,12,6,2,failed
size-5-6-6-12,5,24003,0,4096,950,28,1717,1401,908,311,1243,727,2126,0.002094,10650788504315581361,4096,100000,100000,0,22,12,6,2,failed
size-5-6-6-12,5,24004,0,4096,857,38,1825,1376,817,253,1139,723,2234,0.002856,11680217874443233530,4096,100000,100000,0,19,15,6,2,failed
size-5-6-6-12,5,24004,0,4096,857,38,1825,1376,817,253,1139,723,2234,0.002932,11680217874443233530,4096,100000,100000,0,19,15,6,2,failed
size-5-7-7-8,5,24001,1,16384,9267,106,3419,3592,4717,2317,10108,1897,4379,0.184038,801385284587197134,201,4,13,8,2197,2139,48,0,ok
size-5-7-7-8,5,24001,1,16384,9267,106,3419,3592,4717,2317,10108,1897,4379,0.082424,801385284587197134,201,4,13,8,2197,2139,48,0,ok
size-5-7-7-8,5,24003,1,16384,9302,120,3370,3592,4733,2215,10135,1910,4339,0.066871,8610794216540169989,201,5,9,8,2298,2054,48,0,ok
size-5-7-7-8,5,24003,1,16384,9302,120,3370,3592,4733,2215,10135,1910,4339,0.107539,8610794216540169989,201,5,9,8,2298,2054,48,0,ok
size-5-7-7-8,5,24004,1,16384,9418,97,3303,3566,4837,2461,10236,1876,4272,0.014448,12042202373557920104,208,4,14,8,2262,2099,48,1,ok
size-5-7-7-8,5,24004,1,16384,9418,97,3303,3566,4837,2461,10236,1876,4272,0.042163,12042202373557920104,208,4,14,8,2262,2099,48,1,ok
size-5-6-9-12,5,24001,1,32768,20327,179,5644,6618,11064,6319,21893,3480,7395,0.249690,5418256031852975315,290,4,26,12,4634,4311,72,0,ok
size-5-6-9-12,5,24001,1,32768,20327,179,5644,6618,11064,6319,21893,3480,7395,0.296518,5418256031852975315,290,4,26,12,4634,4311,72,0,ok
size-5-6-9-12,5,24003,1,32768,20829,136,5353,6450,11173,6552,22386,3356,7026,0.282039,16836414780086224395,330,2,16,12,4935,4400,72,0,ok
size-5-6-9-12,5,24003,1,32768,20829,136,5353,6450,11173,6552,22386,3356,7026,0.273700,16836414780086224395,330,2,16,12,4935,4400,72,0,ok
size-5-6-9-12,5,24004,1,32768,19996,173,5816,6783,11077,6452,21615,3564,7589,0.288426,11284631810791223717,159,4,15,12,4414,4181,72,0,ok
size-5-6-9-12,5,24004,1,32768,19996,173,5816,6783,11077,6452,21615,3564,7589,0.351615,11284631810791223717,159,4,15,12,4414,4181,72,0,ok
size-5-9-6-12,5,24001,1,32768,19833,207,5904,6824,10503,6101,21463,3618,7687,0.444717,9914795222840391452,333,2,16,12,4713,4299,72,4,ok
size-5-9-6-12,5,24001,1,32768,19833,207,5904,6824,10503,6101,21463,3618,7687,0.277273,9914795222840391452,333,2,16,12,4713,4299,72,4,ok
size-5-9-6-12,5,24003,1,32768,20018,129,5759,6862,10908,6336,21649,3563,7556,0.264060,10626352557760732287,323,5,18,12,4566,4223,72,1,ok
size-5-9-6-12,5,24003,1,32768,20018,129,5759,6862,10908,6336,21649,3563,7556,0.191762,10626352557760732287,323,5,18,12,4566,4223,72,1,ok
size-5-9-6-12,5,24004,1,32768,20170,153,5939,6506,10916,6357,21714,3400,7654,0.241783,2930393585886118444,323,5,23,12,4609,4321,72,0,ok
size-5-9-6-12,5,24004,1,32768,20170,153,5939,6506,10916,6357,21714,3400,7654,0.456094,2930393585886118444,323,5,23,12,4609,4321,72,0,ok
size-5-9-9-12,5,24001,1,262144,222605,484,17401,21654,179792,162618,227887,11308,22949,4.060011,18016697878824307604,687,3,92,9,25058,17437,72,0,ok
size-5-9-9-12,5,24001,1,262144,222605,484,17401,21654,179792,162618,227887,11308,22949,4.333187,18016697878824307604,687,3,92,9,25058,17437,72,0,ok
size-5-9-9-12,5,24003,1,262144,222341,511,17745,21547,177847,159953,227618,11284,23242,4.594076,13204712083959918866,0,5,100000,7,27034,17139,72,0,ok
size-5-9-9-12,5,24003,1,262144,222341,511,17745,21547,177847,159953,227618,11284,23242,4.365123,13204712083959918866,0,5,100000,7,27034,17139,72,0,ok
size-5-9-9-12,5,24004,1,262144,225930,351,16056,19807,181496,165172,230811,10240,21093,4.264293,13394875853363115778,0,3,100000,6,26369,17741,72,0,ok
size-5-9-9-12,5,24004,1,262144,225930,351,16056,19807,181496,165172,230811,10240,21093,4.021998,13394875853363115778,0,3,100000,6,26369,17741,72,0,ok
corner-5-min,5,24001,0,4096,0,0,4096,0,0,0,0,0,4096,0.001281,15070008172932738451,4096,100000,100000,0,0,0,0,2596,failed
corner-5-min,5,24001,0,4096,0,0,4096,0,0,0,0,0,4096,0.001310,15070008172932738451,4096,100000,100000,0,0,0,0,2596,failed
corner-5-min,5,24003,0,4096,0,0,4096,0,0,0,0,0,4096,0.001297,3473231813497914905,4096,100000,100000,0,0,0,0,2649,failed
corner-5-min,5,24003,0,4096,0,0,4096,0,0,0,0,0,4096,0.003182,3473231813497914905,4096,100000,100000,0,0,0,0,2649,failed
corner-5-min,5,24004,0,4096,0,0,4096,0,0,0,0,0,4096,0.001413,18126423395565846657,4096,100000,100000,0,0,0,0,2901,failed
corner-5-min,5,24004,0,4096,0,0,4096,0,0,0,0,0,4096,0.002548,18126423395565846657,4096,100000,100000,0,0,0,0,2901,failed
corner-5-max,5,24001,1,262144,189760,411,51837,20136,146952,131029,194706,10476,56962,3.919425,8267887055777218505,144,2,100000,7,26242,16193,72,31719,ok
corner-5-max,5,24001,1,262144,189760,411,51837,20136,146952,131029,194706,10476,56962,4.016038,8267887055777218505,144,2,100000,7,26242,16193,72,31719,ok
corner-5-max,5,24003,1,262144,186756,427,52992,21969,143202,126250,192167,11412,58565,4.240843,15587302819288139138,280,2,67,7,26102,17074,72,32031,ok
corner-5-max,5,24003,1,262144,186756,427,52992,21969,143202,126250,192167,11412,58565,3.981434,15587302819288139138,280,2,67,7,26102,17074,72,32031,ok
corner-5-max,5,24004,1,262144,189203,418,52102,20421,143164,126522,194185,10622,57337,4.158956,8924188191017556042,819,1,63,5,29311,16345,72,32098,ok
corner-5-max,5,24004,1,262144,189203,418,52102,20421,143164,126522,194185,10622,57337,3.665281,8924188191017556042,819,1,63,5,29311,16345,72,32098,ok
edge-6-width-min,6,24001,1,8192,3876,322,2089,1905,2086,901,4414,1293,2485,0.007337,8301481773998981155,215,4,10,4,841,845,24,74,ok
edge-6-width-min,6,24001,1,8192,3876,322,2089,1905,2086,901,4414,1293,2485,0.004646,8301481773998981155,215,4,10,4,841,845,24,74,ok
edge-6-width-min,6,24003,1,8192,3400,330,2761,1701,1809,562,3857,1200,3135,0.007951,11260754162497162439,149,1,5,4,747,740,24,46,ok
edge-6-width-min,6,24003,1,8192,3400,330,2761,1701,1809,562,3857,1200,3135,0.010023,11260754162497162439,149,1,5,4,747,740,24,46,ok
