study,job,generator,seed,width,height,teams,category,hard,soft,diagnostic
service-bulk-boundaries,f483a0976a247658197a68b5665fcecc,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,28e9e67f1ed078b6b91fc5a642faf430,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,f1997947a9af7cf5834ef4a6cfec5960,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,23dcb2b1557671ae94ac50b06857c944,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,d38e48a81243d001321fc4e202976a0d,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,a7b61b4fb204d919d6de895c3b495297,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,457efb22c95cd5dda1573a5077208bb9,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,2e3e35f9daff08629bddcf8f0a0164a1,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,c2ca2d70546a9beb7df921f1177d034c,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,bdd04b01df6f9c5a1bcb39c811745117,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,10ab1a4f1e838fd0aa2f266d0e42c0bc,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,e6fa60a8e4f23f4235333b87d94a8502,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,62377dc98233a19e29ff3ca471e19566,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,bba66e5b7c7e1ab507134c6fe7acedee,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,4825fb28a25fc79361f37de7e892671b,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,2f4e562387c73793faf1921f83d25e31,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,547d24c19ff309078d1e5c9373900754,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,2a4114aa1d35d40763d22f621d4b0fae,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,e27054262846d632085769dad3781ddf,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,cfcb9244fee19be2b61bda5f89acdeb7,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,c6cb60adc5b46194c7c25365d3233466,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,250ee5ae6bbace2e70be09d82c2774cf,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,bd68c84ee016b6279e2e08ac6da12fd2,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,f80aab74fb07244bc3288c7adfc988f4,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,c4c94aa18a7b8e8cb44aebd8135df811,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,601ec10a18e0b5343392673bb9503a8e,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,052ac6648207a01280b0053863a21908,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,fe0af72dda0e45779f3a37068e28337f,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,4a5d2e4aa33bc5cfea6bdc9d9fa4f248,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,190e5da27745b72da7f052c149298cb0,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,c11f07be465c18ca2596f362ea95f990,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,1bcfcf93cccff7eb8059c891eac2ad0c,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,89a4b2f1f29581458a9378bb940cae9c,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,92f5326d5e31c6acfd3a9de761de067b,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,65dcd8d8c522285ce594545671d690c0,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,71bbad22aad0474020b2c73ae2f4e369,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,f65ff685a6cb2692d3fa471db5dc5c9d,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,9acccbc57510f203e074f29642b7d09f,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,381bb1c4d7d14fa9c36f9d3f69870a2a,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,a0476b1800fbf6a34c3855faffa20fac,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,fd3bc8e055640b3f8381aa336dc3ee08,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,5ab9a4274cbea9a6f8c68963d3f66db2,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,7dcb8098c6b794a9378d1f67271a8cbe,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,a86a7bdbf1c1b077014bede30d3e7104,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,2ad5babc99d396660e38e2d9f826808e,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,589725c7fff3d79e18d7367a1651d500,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,862390f7de5cfbeaba1a4093c8fd2b5e,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,8803f987120b4a65a4138c0660eddfc1,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,4a2a2b0d24c9f5436fef645534fb212c,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,ad47997c8998a8649f9c85c5cee57297,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,45e1804afb7218084f56db4f6039333c,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,ca010bb5d9d23ca5ade1114fbf608610,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,e52cc00890ff15470aa610c02704852f,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,c8dbcab597be6e1313390a6c58e2c1d0,35,20001,7,7,2,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,706f56f4a5f70078e798ce84ca6d242c,35,20002,7,7,2,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-boundaries,1c371e984e564a2ba9f28b5722ab04ad,35,30001,7,7,2,invalid_request,,,hilbert-river revision 1 seed 30001 [validation]: No crossing court fits outside the reserved homes.
service-bulk-boundaries,218287c8c73d9f3fc5c7fbf8991b2a5a,35,30002,7,7,2,invalid_request,,,hilbert-river revision 1 seed 30002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-boundaries,cef8baf424bfadbe912d5bf9cc88d834,35,20001,7,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,b26141186766a83f3997bfa85db84470,35,20002,7,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,059c3fef2e1ceb62a205db4dd5ed69fd,35,30001,7,9,8,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,ff88a61042d1dc6d2980fc55899f1956,35,30002,7,9,8,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,9b82aff8a61382c97e5750b58fc8d768,35,20001,9,7,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,d87034f085134f209c7973abb7f7c4dd,35,20002,9,7,8,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-boundaries,2dbb21954bcaf1e87a6a50b53b5b7f6f,35,30001,9,7,8,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,8f36d9a2f8abc2c86a1247ce344480bd,35,30002,9,7,8,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,ba00e8e1a33f3f8940415552db04f90f,35,20001,9,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,fdd66b7e03490ad9623a825794ffa3ab,35,20002,9,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,15b41cbf3f8304a68d90708aa2c282c3,35,30001,9,9,8,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,c7a7e966d96acbf2422b56e86f1dd53e,35,30002,9,9,8,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,9eb79cc30a2a887c140f5fd1f6cfa47f,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,12cfa63661195d6da48b1041d6d871b3,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,c95ac3b4d53dae54748ad2afeb3d8704,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,1d9fa07cdfa46db5a279081da62ba70b,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,cb5571cb556be3cc3bd8b8206d1183b6,35,20001,7,7,2,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 2 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,f14fea55bb412efc37c8ae3cb5e2fb00,35,20002,7,7,2,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 2 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,be4d1d13f37b58461a044a054655f5cc,35,30001,7,7,2,invalid_request,,,hilbert-river revision 1 seed 30001 [validation]: Cannot fit 2 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,53a80e9fa9e9cf48d31fd0ab64e71d99,35,30002,7,7,2,invalid_request,,,hilbert-river revision 1 seed 30002 [validation]: Cannot fit 2 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,c12754e340f3185e9307b3571bc2f375,35,20001,7,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,967d2a76429d04ad8ea0d7ee65251906,35,20002,7,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,278733b56ce577317d5b44db87f26d68,35,30001,7,9,8,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,b840bb30331ead1d6c22f998d255e1c5,35,30002,7,9,8,invalid_request,,,hilbert-river revision 1 seed 30002 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,02f2eb75c01eba35bd4ef4d8f5cff378,35,20001,9,7,8,invalid_request,,,hilbert-river revision 1 seed 20001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,8629e4882cbfceb3bf29a3c03e42c4b8,35,20002,9,7,8,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,c2cf3ec2adb601bb159d97689594e465,35,30001,9,7,8,invalid_request,,,hilbert-river revision 1 seed 30001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-boundaries,4f317ddaff3e4740a424ce803dcb60db,35,30002,9,7,8,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,a8f5a3f4796560c50d0d39103e348f9b,35,20001,9,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,040fef21868e40114d9d6f35f80b5389,35,20002,9,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,e0954acedeab72658e6d5199302b7812,35,30001,9,9,8,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,17db08cbb3b0b7a15a96f459f1d7249d,35,30002,9,9,8,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-boundaries,bdef235df52f32887e379b1e79b46e65,35,20001,8,8,4,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-boundaries,58f076850ad50bcff870a9f222bf2d74,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-boundaries,2f4f5a9fbf214462aa305e25c5483178,35,30001,8,8,4,success,,,hilbert-river revision 1 seed 30001 [complete]:
service-bulk-boundaries,95d78ae4bdce9b0bf02f2fb7c85c4af2,35,30002,8,8,4,success,,,hilbert-river revision 1 seed 30002 [complete]:
service-bulk-registered-edges,f4ccb70f4d9c8ac3cd667c7377089b3c,34,20001,8,8,4,success,,,sierpinski-gardens revision 1 seed 20001 [complete]:
service-bulk-registered-edges,316b4eef92923eea1fcbedb733bf8291,34,20001,6,6,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,8a5126b1d1b9efdb0cc3cf78645c1ba0,34,20001,7,6,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,fffa5124e5bc713872770e824f444b28,34,20001,8,6,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,b8d1d5af644782befc649ac6d5d28619,34,20001,9,6,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,ea4c6e25399c7b6cdf9be9d8ce905436,34,20001,6,6,2,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,9bd4d19c5b38015738e8526ea06a436b,34,20001,7,6,2,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,a88264724e269b8b74d1e9ebc078dde9,34,20001,8,6,2,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,00cb988de8542a8c005c68c0759cc3a0,34,20001,9,6,2,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,07453779ad4d17483e2a86c8f5c3dd6e,34,20001,6,6,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,6a141d87dfd72a8d151e3727a23d9716,34,20001,7,6,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,c8e24fc4e91f687703d1c85678d0e7ed,34,20001,8,6,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,c1cecbd14895a3990e0feb1be244b382,34,20001,9,6,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,a8508ba1c35ae43003f62429d7ff4e3f,34,20001,6,6,12,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,c6f9b5be629dc2fce85461cca61d64b0,34,20001,7,6,12,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,da3dd18991e30c9ce6092b6a35b69faa,34,20001,8,6,12,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,ec298b0c6e9bce703cf94a53ad05fb0f,34,20001,9,6,12,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,3d8e03f82c51b5be6940d6c2b252c2e8,34,20001,6,7,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,9c7bb2b27a9379e54294f60d5dee42b8,34,20001,7,7,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,79eae06b12b0af66af85226531811768,34,20001,8,7,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,7b7b02b19441bc08aba488b31ba6f8a3,34,20001,9,7,1,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,7e62d296df28a712bff13cc0d5684990,34,20001,6,7,2,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,ca35c4bec8b1b99bdca3a909ba8ca704,34,20001,7,7,2,success,,,sierpinski-gardens revision 1 seed 20001 [complete]:
service-bulk-registered-edges,e630942c36c03d035b0fa8d45df965be,34,20001,8,7,2,success,,,sierpinski-gardens revision 1 seed 20001 [complete]:
service-bulk-registered-edges,c149db7ad9ab88256eb96253e555e7a5,34,20001,9,7,2,success,,,sierpinski-gardens revision 1 seed 20001 [complete]:
service-bulk-registered-edges,a1cb03a61ff82c302e2a7f834f0cf105,34,20001,6,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
service-bulk-registered-edges,fb6373edb6e273006b2e94725f24a0a9,34,20001,7,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-registered-edges,4b7002db6a2e719ed5aa77d6013da355,34,20001,8,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-registered-edges,289091a583f90763dea7ac07c6004519,34,20001,9,7,8,success,,,sierpinski-gardens revision 1 seed 20001 [complete]:
service-bulk-registered-edges,df9c31803916a6aa17e255b85c62c200,34,20001,6,7,12,invalid_request,,,sierpinski-gardens revision 1 seed 20001 [validation]: Fractal maps support 128–512 tiles per axis and 2–8 colonies.
